REF_DATE,GEO,DGUID,Products,Variables,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2023,New Brunswick,2016A000213,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420815,6.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Gold, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420433,5.11.2,0,,,,0
2020,Nova Scotia,2016A000212,"Gold, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277420434,5.11.3,0,,,,0
2020,Nova Scotia,2016A000212,"Gold, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420459,5.12.4,0,,,,0
2023,Quebec,2016A000224,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421096,7.19.1,,x,p,,0
2020,Nova Scotia,2016A000212,"Gold, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420477,5.13.2,3117,,,,0
2020,Nova Scotia,2016A000212,"Gold, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420502,5.14.4,237105,,,,0
2023,Ontario,2016A000235,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421377,8.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Ilmenite, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420520,5.15.2,0,,,,0
2020,Nova Scotia,2016A000212,"Ilmenite, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420521,5.15.3,0,,,,0
2020,Nova Scotia,2016A000212,"Ilmenite, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420530,5.16.4,0,,,,0
2023,Prairies region,2016A00014,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421658,9.19.1,,..,p,,0
2020,Nova Scotia,2016A000212,"Ilmenite, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420532,5.17.2,0,,,,0
2020,Nova Scotia,2016A000212,"Ilmenite, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420533,5.18.4,,..,,,0
2023,Manitoba,2016A000246,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417724,10.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Iron, agglomerates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420535,5.19.2,0,,,,0
2020,Nova Scotia,2016A000212,"Iron, agglomerates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420536,5.19.3,0,,,,0
2020,Nova Scotia,2016A000212,"Iron, agglomerates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420538,5.20.4,0,,,,0
2023,Saskatchewan,2016A000247,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418005,11.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Iron, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420540,5.21.2,0,,,,0
2020,Nova Scotia,2016A000212,"Iron, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420541,5.21.3,0,,,,0
2020,Nova Scotia,2016A000212,"Iron, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420542,5.22.4,0,,,,0
2023,Alberta,2016A000248,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418286,12.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Iron, remelt (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420544,5.23.2,0,,,,0
2020,Nova Scotia,2016A000212,"Iron, remelt (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420545,5.24.4,0,,,,0
2023,British Columbia,2016A000259,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418567,13.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Lead, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420547,5.25.2,0,,,,0
2020,Nova Scotia,2016A000212,"Lead, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420548,5.25.3,0,,,,0
2020,Nova Scotia,2016A000212,"Lead, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420549,5.26.4,0,,,,0
2023,Yukon,2016A000260,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418848,14.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Lead, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420551,5.27.2,0,,,,0
2020,Nova Scotia,2016A000212,"Lead, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420552,5.28.4,0,,,,0
2023,Northwest Territories,2016A000261,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419129,15.19.1,,..,,,0
2020,Nova Scotia,2016A000212,"Lithium, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420554,5.29.2,0,,,,0
2020,Nova Scotia,2016A000212,"Lithium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420557,5.30.4,0,,,,0
2023,Nunavut,2016A000262,"Iron, agglomerates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419410,16.19.1,0,,p,,0
2020,Nova Scotia,2016A000212,"Molybdenum, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420559,5.31.2,0,,,,0
2020,Nova Scotia,2016A000212,"Molybdenum, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420560,5.31.3,0,,,,0
2020,Nova Scotia,2016A000212,"Molybdenum, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420561,5.32.4,0,,,,0
2019,Canada,2016A000011124,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417448,1.21.1,56488226,,,,0
2020,Nova Scotia,2016A000212,"Molybdenum, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420563,5.33.2,0,,,,0
2020,Nova Scotia,2016A000212,"Molybdenum, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420564,5.34.4,0,,,,0
2019,Atlantic region,2016A00011,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419696,2.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Nickel, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420566,5.35.2,0,,,,0
2020,Nova Scotia,2016A000212,"Nickel, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420567,5.35.3,0,,,,0
2020,Nova Scotia,2016A000212,"Nickel, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420568,5.36.4,0,,,,0
2019,Newfoundland and Labrador,2016A000210,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419977,3.21.1,19934569,,,,0
2020,Nova Scotia,2016A000212,"Nickel, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420570,5.37.2,0,,,,0
2020,Nova Scotia,2016A000212,"Nickel, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420571,5.38.4,0,,,,0
2019,Prince Edward Island,2016A000211,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420258,4.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Niobium, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420573,5.39.2,0,,,,0
2020,Nova Scotia,2016A000212,"Niobium, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277420574,5.39.3,0,,,,0
2020,Nova Scotia,2016A000212,"Niobium, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420576,5.40.4,0,,,,0
2019,Nova Scotia,2016A000212,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420539,5.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Niobium, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420578,5.41.2,0,,,,0
2020,Nova Scotia,2016A000212,"Niobium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420579,5.42.4,0,,,,0
2019,New Brunswick,2016A000213,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420820,6.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Palladium, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420581,5.43.2,0,,,,0
2020,Nova Scotia,2016A000212,"Palladium, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277420582,5.43.3,0,,,,0
2020,Nova Scotia,2016A000212,"Palladium, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420583,5.44.4,0,,,,0
2019,Quebec,2016A000224,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421101,7.21.1,31108196,,,,0
2020,Nova Scotia,2016A000212,"Platinum group, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277420585,5.45.2,0,,,,0
2019,Ontario,2016A000235,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421382,8.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Iridium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277420587,5.46.2,0,,,,0
2019,Prairies region,2016A00014,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421663,9.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Palladium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277420589,5.47.2,0,,,,0
2019,Manitoba,2016A000246,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417729,10.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Platinum, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277420591,5.48.2,0,,,,0
2019,Saskatchewan,2016A000247,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418010,11.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Rhodium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277420593,5.49.2,0,,,,0
2019,Alberta,2016A000248,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418291,12.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Ruthenium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277420598,5.50.2,0,,,,0
2020,Nova Scotia,2016A000212,"Platinum group, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420599,5.51.4,0,,,,0
2020,Nova Scotia,2016A000212,"Iridium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420600,5.52.4,0,,,,0
2020,Nova Scotia,2016A000212,"Palladium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420601,5.53.4,0,,,,0
2020,Nova Scotia,2016A000212,"Platinum, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420602,5.54.4,0,,,,0
2020,Nova Scotia,2016A000212,"Rhodium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420603,5.55.4,0,,,,0
2020,Nova Scotia,2016A000212,"Ruthenium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420604,5.56.4,0,,,,0
2019,British Columbia,2016A000259,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418572,13.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Silver, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420606,5.57.2,0,,,,0
2020,Nova Scotia,2016A000212,"Silver, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277420607,5.57.3,0,,,,0
2020,Nova Scotia,2016A000212,"Silver, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420608,5.58.4,0,,,,0
2019,Yukon,2016A000260,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418853,14.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Silver, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420610,5.59.2,,x,,,0
2020,Nova Scotia,2016A000212,"Silver, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420612,5.60.4,160,,,,0
2019,Northwest Territories,2016A000261,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419134,15.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Spodumene, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420614,5.61.2,0,,,,0
2020,Nova Scotia,2016A000212,"Spodumene, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277420615,5.61.3,0,,,,0
2020,Nova Scotia,2016A000212,"Spodumene, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420616,5.62.4,0,,,,0
2019,Nunavut,2016A000262,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419415,16.21.1,5445461,,,,0
2020,Nova Scotia,2016A000212,"Tantalum, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277420618,5.63.2,0,,,,0
2020,Nova Scotia,2016A000212,"Tantalum, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277420619,5.63.3,0,,,,0
2020,Nova Scotia,2016A000212,"Tantalum, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420620,5.64.4,0,,,,0
2020,Canada,2016A000011124,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417448,1.21.1,60647580,,,,0
2020,Nova Scotia,2016A000212,"Titanium dioxide, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420622,5.65.2,0,,,,0
2020,Nova Scotia,2016A000212,"Titanium dioxide, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420623,5.66.4,0,,,,0
2020,Atlantic region,2016A00011,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419696,2.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Uranium, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420625,5.67.2,0,,,,0
2020,Nova Scotia,2016A000212,"Uranium, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420626,5.67.3,0,,,,0
2020,Nova Scotia,2016A000212,"Uranium, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420627,5.68.4,0,,,,0
2020,Newfoundland and Labrador,2016A000210,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419977,3.21.1,21961732,,,,0
2020,Nova Scotia,2016A000212,"Uranium, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420629,5.69.2,0,,,,0
2020,Nova Scotia,2016A000212,"Uranium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420632,5.70.4,0,,,,0
2020,Prince Edward Island,2016A000211,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420258,4.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Zinc, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420634,5.71.2,0,,,,0
2020,Nova Scotia,2016A000212,"Zinc, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420635,5.71.3,0,,,,0
2020,Nova Scotia,2016A000212,"Zinc, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420636,5.72.4,0,,,,0
2020,Nova Scotia,2016A000212,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420539,5.21.1,0,,,,0
2020,Nova Scotia,2016A000212,"Zinc, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420638,5.73.2,0,,,,0
2020,Nova Scotia,2016A000212,"Zinc, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420639,5.74.4,0,,,,0
2020,Nova Scotia,2016A000212,Non-metals (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420640,5.75.4,69311,,,,0
2020,New Brunswick,2016A000213,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420820,6.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Barite (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420642,5.76.2,0,,,,0
2020,Nova Scotia,2016A000212,Barite (tonnes),Closing inventories,Tonnes,287,units,0,v1277420643,5.76.3,0,,,,0
2020,Nova Scotia,2016A000212,Barite (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420644,5.77.4,0,,,,0
2020,Quebec,2016A000224,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421101,7.21.1,32643396,,,,0
2020,Nova Scotia,2016A000212,Diamonds (carats),Quantity shipped,Carats,399,units,0,v1277420646,5.78.2,0,,,,0
2020,Nova Scotia,2016A000212,Diamonds (carats),Closing inventories,Carats,399,units,0,v1277420647,5.78.3,0,,,,0
2020,Nova Scotia,2016A000212,Diamonds (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420648,5.79.4,0,,,,0
2020,Ontario,2016A000235,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421382,8.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Gemstones (kilograms),Quantity shipped,Kilograms,192,units,0,v1277420659,5.84.2,0,,,,0
2020,Nova Scotia,2016A000212,Gemstones (kilograms),Closing inventories,Kilograms,192,units,0,v1277420660,5.84.3,0,,,,0
2020,Nova Scotia,2016A000212,Gemstones (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420661,5.85.4,0,,,,0
2020,Prairies region,2016A00014,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421663,9.21.1,,..,,,0
2020,Nova Scotia,2016A000212,Graphite (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420663,5.86.2,0,,,,0
2020,Nova Scotia,2016A000212,Graphite (tonnes),Closing inventories,Tonnes,287,units,0,v1277420664,5.86.3,0,,,,0
2020,Nova Scotia,2016A000212,Graphite (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420665,5.87.4,0,,,,0
2020,Manitoba,2016A000246,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417729,10.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Gypsum (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420667,5.88.2,,x,,,0
2020,Nova Scotia,2016A000212,Gypsum (tonnes),Closing inventories,Tonnes,287,units,0,v1277420668,5.88.3,,x,,,0
2020,Nova Scotia,2016A000212,Gypsum (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420669,5.89.4,,x,,,0
2020,Saskatchewan,2016A000247,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418010,11.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Gypsum anhydrite (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420674,5.90.2,0,,,,0
2020,Nova Scotia,2016A000212,Gypsum anhydrite (tonnes),Closing inventories,Tonnes,287,units,0,v1277420675,5.90.3,0,,,,0
2020,Nova Scotia,2016A000212,Gypsum anhydrite (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420676,5.91.4,0,,,,0
2020,Alberta,2016A000248,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418291,12.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Marl (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420414,5.100.2,0,,,,0
2020,Nova Scotia,2016A000212,Marl (tonnes),Closing inventories,Tonnes,287,units,0,v1277420415,5.100.3,0,,,,0
2020,Nova Scotia,2016A000212,Marl (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420416,5.101.4,0,,,,0
2020,British Columbia,2016A000259,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418572,13.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Mica (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420418,5.102.2,0,,,,0
2020,Nova Scotia,2016A000212,Mica (tonnes),Closing inventories,Tonnes,287,units,0,v1277420419,5.102.3,0,,,,0
2020,Nova Scotia,2016A000212,Mica (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420420,5.103.4,0,,,,0
2020,Yukon,2016A000260,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418853,14.21.1,0,,,,0
2020,Nova Scotia,2016A000212,Peat (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420426,5.106.2,1592,,,,0
2020,Nova Scotia,2016A000212,Peat (tonnes),Closing inventories,Tonnes,287,units,0,v1277420427,5.106.3,,x,,,0
2020,Nova Scotia,2016A000212,Peat (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420428,5.107.4,278,,,,0
2020,Northwest Territories,2016A000261,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419134,15.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Potash, muriate of potash (MOP) (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420436,5.110.2,0,,,,0
2020,Nova Scotia,2016A000212,"Potash, muriate of potash (MOP) (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420437,5.110.3,0,,,,0
2020,Nunavut,2016A000262,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419415,16.21.1,6042452,,,,0
2020,Nova Scotia,2016A000212,"Potash, potassium oxide (K2O) (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420430,5.108.2,0,,,,0
2020,Nova Scotia,2016A000212,"Potash, potassium oxide (K2O) (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420431,5.108.3,0,,,,0
2020,Nova Scotia,2016A000212,"Potash, muriate of potash (MOP) (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420438,5.111.4,0,,,,0
2021,Canada,2016A000011124,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417448,1.21.1,58267104,,r,,0
2020,Nova Scotia,2016A000212,Potassium sulphate (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420440,5.112.2,0,,,,0
2020,Nova Scotia,2016A000212,Potassium sulphate (tonnes),Closing inventories,Tonnes,287,units,0,v1277420441,5.112.3,0,,,,0
2020,Nova Scotia,2016A000212,Potassium sulphate (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420442,5.113.4,0,,,,0
2021,Atlantic region,2016A00011,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419696,2.21.1,,..,,,0
2020,Nova Scotia,2016A000212,Pumice (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420444,5.114.2,0,,,,0
2020,Nova Scotia,2016A000212,Pumice (tonnes),Closing inventories,Tonnes,287,units,0,v1277420445,5.114.3,0,,,,0
2020,Nova Scotia,2016A000212,Pumice (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420446,5.115.4,0,,,,0
2021,Newfoundland and Labrador,2016A000210,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419977,3.21.1,21401320,,r,,0
2020,Nova Scotia,2016A000212,Salt (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420448,5.116.2,,x,,,0
2020,Nova Scotia,2016A000212,Salt (tonnes),Closing inventories,Tonnes,287,units,0,v1277420449,5.116.3,,x,,,0
2021,Prince Edward Island,2016A000211,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420258,4.21.1,,..,,,0
2020,Nova Scotia,2016A000212,"Salt, fine vaccum (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420451,5.117.2,,x,,,0
2020,Nova Scotia,2016A000212,"Salt, fine vaccum (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420452,5.117.3,,x,,,0
2021,Nova Scotia,2016A000212,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420539,5.21.1,0,,r,,0
2020,Nova Scotia,2016A000212,"Salt, in brine (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420454,5.118.2,0,,,,0
2020,Nova Scotia,2016A000212,"Salt, in brine (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420455,5.118.3,0,,,,0
2021,New Brunswick,2016A000213,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420820,6.21.1,0,,r,,0
2020,Nova Scotia,2016A000212,"Salt, rock (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420457,5.119.2,,x,,,0
2020,Nova Scotia,2016A000212,"Salt, rock (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420458,5.119.3,,x,,,0
2020,Nova Scotia,2016A000212,Salt (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420460,5.120.4,,x,,,0
2020,Nova Scotia,2016A000212,"Salt, fine vaccum (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420461,5.121.4,,x,,,0
2020,Nova Scotia,2016A000212,"Salt, in brine (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420462,5.122.4,0,,,,0
2020,Nova Scotia,2016A000212,"Salt, rock (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420463,5.123.4,,x,,,0
2021,Quebec,2016A000224,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421101,7.21.1,31513288,,r,,0
2020,Nova Scotia,2016A000212,Serpentine (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420479,5.130.2,0,,,,0
2020,Nova Scotia,2016A000212,Serpentine (tonnes),Closing inventories,Tonnes,287,units,0,v1277420480,5.130.3,0,,,,0
2020,Nova Scotia,2016A000212,Serpentine (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420481,5.131.4,0,,,,0
2021,Ontario,2016A000235,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421382,8.21.1,0,,r,,0
2020,Nova Scotia,2016A000212,"Soapstone, pyrophyllite and talc (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277420483,5.132.2,0,,,,0
2020,Nova Scotia,2016A000212,"Soapstone, pyrophyllite and talc (tonnes)",Closing inventories,Tonnes,287,units,0,v1277420484,5.132.3,0,,,,0
2020,Nova Scotia,2016A000212,"Soapstone, pyrophyllite and talc  (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277420485,5.133.4,0,,,,0
2021,Prairies region,2016A00014,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421663,9.21.1,,..,,,0
2020,Nova Scotia,2016A000212,Sodium sulphate (tonnes),Quantity shipped,Tonnes,287,units,0,v1277420487,5.134.2,0,,,,0
2020,Nova Scotia,2016A000212,Sodium sulphate (tonnes),Closing inventories,Tonnes,287,units,0,v1277420488,5.134.3,0,,,,0
2020,Nova Scotia,2016A000212,Sodium sulphate (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277420489,5.135.4,0,,,,0
2021,Manitoba,2016A000246,"Iron, concentrates (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417729,10.21.1,0,,r,,0
